"ID","species","plot","treatment","tree_spec","year","abundance","tree_species","inte"
"BOE_2019","Cerylon_histeroides","B","O","E",2019,1,"E","E*Cerylon_histeroides"
"BOE_2019","Cis_submicans","B","O","E",2019,2,"E","E*Cis_submicans"
"BOE_2019","Corticeus_unicolor","B","O","E",2019,1,"E","E*Corticeus_unicolor"
"BOE_2019","Cryptolestes_duplicatus","B","O","E",2019,3,"E","E*Cryptolestes_duplicatus"
"BOE_2019","Orchesia_undulata","B","O","E",2019,1,"E","E*Orchesia_undulata"
"BOE_2019","Scaphisoma_agaricinum","B","O","E",2019,1,"E","E*Scaphisoma_agaricinum"
"BOE_2019","Sulcacis_nitidus","B","O","E",2019,39,"E","E*Sulcacis_nitidus"
"BOE_2019","Tachyta_nana","B","O","E",2019,6,"E","E*Tachyta_nana"
"BOE_2019","Tritoma_bipustulata","B","O","E",2019,1,"E","E*Tritoma_bipustulata"
"BOE_2019","Uleiota_planatus","B","O","E",2019,1,"E","E*Uleiota_planatus"
"COE_2019","Bitoma_crenata","C","O","E",2019,1,"E","E*Bitoma_crenata"
"COE_2019","Eblisia_minor","C","O","E",2019,1,"E","E*Eblisia_minor"
"COE_2019","Scaphisoma_agaricinum","C","O","E",2019,1,"E","E*Scaphisoma_agaricinum"
"COE_2019","Sulcacis_nitidus","C","O","E",2019,9,"E","E*Sulcacis_nitidus"
"DOE_2019","Bitoma_crenata","D","O","E",2019,1,"E","E*Bitoma_crenata"
"DOE_2019","Corticeus_unicolor","D","O","E",2019,1,"E","E*Corticeus_unicolor"
"DOE_2019","Cyclorhipidion_bodoanum","D","O","E",2019,1,"E","E*Cyclorhipidion_bodoanum"
"DOE_2019","Dasytes_niger","D","O","E",2019,1,"E","E*Dasytes_niger"
"DOE_2019","Mycetophagus_fulvicollis","D","O","E",2019,1,"E","E*Mycetophagus_fulvicollis"
"DOE_2019","Sulcacis_fronticornis","D","O","E",2019,1,"E","E*Sulcacis_fronticornis"
"DOE_2019","Sulcacis_nitidus","D","O","E",2019,9,"E","E*Sulcacis_nitidus"
"DOE_2019","Tachyta_nana","D","O","E",2019,1,"E","E*Tachyta_nana"
"EOE_2019","Bitoma_crenata","E","O","E",2019,1,"E","E*Bitoma_crenata"
"EOE_2019","Bolitophagus_reticulatus","E","O","E",2019,1,"E","E*Bolitophagus_reticulatus"
"EOE_2019","Cerylon_histeroides","E","O","E",2019,1,"E","E*Cerylon_histeroides"
"EOE_2019","Cis_rugulosus","E","O","E",2019,1,"E","E*Cis_rugulosus"
"EOE_2019","Dropephylla_ioptera","E","O","E",2019,1,"E","E*Dropephylla_ioptera"
"EOE_2019","Mycetophagus_atomarius","E","O","E",2019,1,"E","E*Mycetophagus_atomarius"
"EOE_2019","Scaphisoma_agaricinum","E","O","E",2019,2,"E","E*Scaphisoma_agaricinum"
"EOE_2019","Silvanus_unidentatus","E","O","E",2019,2,"E","E*Silvanus_unidentatus"
"EOE_2019","Sulcacis_nitidus","E","O","E",2019,21,"E","E*Sulcacis_nitidus"
"FOE_2019","Bitoma_crenata","F","O","E",2019,2,"E","E*Bitoma_crenata"
"FOE_2019","Cerylon_histeroides","F","O","E",2019,1,"E","E*Cerylon_histeroides"
"FOE_2019","Cis_submicans","F","O","E",2019,1,"E","E*Cis_submicans"
"FOE_2019","Cyclorhipidion_bodoanum","F","O","E",2019,4,"E","E*Cyclorhipidion_bodoanum"
"FOE_2019","Ennearthron_cornutum","F","O","E",2019,2,"E","E*Ennearthron_cornutum"
"FOE_2019","Gabrius_splendidulus","F","O","E",2019,1,"E","E*Gabrius_splendidulus"
"FOE_2019","Leptusa_pulchella","F","O","E",2019,2,"E","E*Leptusa_pulchella"
"FOE_2019","Silvanus_unidentatus","F","O","E",2019,3,"E","E*Silvanus_unidentatus"
"FOE_2019","Sulcacis_fronticornis","F","O","E",2019,5,"E","E*Sulcacis_fronticornis"
"FOE_2019","Sulcacis_nitidus","F","O","E",2019,167,"E","E*Sulcacis_nitidus"
"FOE_2019","Tachyta_nana","F","O","E",2019,2,"E","E*Tachyta_nana"
"FOE_2019","Tyrus_mucronatus","F","O","E",2019,1,"E","E*Tyrus_mucronatus"
"FOE_2019","Xyleborinus_saxesenii","F","O","E",2019,6,"E","E*Xyleborinus_saxesenii"
"AGH_2019","Ampedus_pomorum","A","G","H",2019,1,"H","H*Ampedus_pomorum"
"AGH_2019","Bolitochara_obliqua","A","G","H",2019,1,"H","H*Bolitochara_obliqua"
"AGH_2019","Cerylon_ferrugineum","A","G","H",2019,1,"H","H*Cerylon_ferrugineum"
"AGH_2019","Gabrius_splendidulus","A","G","H",2019,1,"H","H*Gabrius_splendidulus"
"AGH_2019","Melasis_buprestoides","A","G","H",2019,1,"H","H*Melasis_buprestoides"
"AGH_2019","Orchesia_undulata","A","G","H",2019,1,"H","H*Orchesia_undulata"
"BGH_2019","Anaspis_flava","B","G","H",2019,1,"H","H*Anaspis_flava"
"BGH_2019","Bolitochara_obliqua","B","G","H",2019,4,"H","H*Bolitochara_obliqua"
"BGH_2019","Melasis_buprestoides","B","G","H",2019,15,"H","H*Melasis_buprestoides"
"BGH_2019","Orchesia_undulata","B","G","H",2019,1,"H","H*Orchesia_undulata"
"BGH_2019","Phloeonomus_punctipennis","B","G","H",2019,1,"H","H*Phloeonomus_punctipennis"
"BGH_2019","Stictoleptura_scutellata","B","G","H",2019,1,"H","H*Stictoleptura_scutellata"
"CGH_2019","Ampedus_pomorum","C","G","H",2019,2,"H","H*Ampedus_pomorum"
"CGH_2019","Anaspis_flava","C","G","H",2019,2,"H","H*Anaspis_flava"
"CGH_2019","Bibloporus_bicolor","C","G","H",2019,1,"H","H*Bibloporus_bicolor"
"CGH_2019","Bolitochara_obliqua","C","G","H",2019,1,"H","H*Bolitochara_obliqua"
"CGH_2019","Cerylon_ferrugineum","C","G","H",2019,1,"H","H*Cerylon_ferrugineum"
"CGH_2019","Cerylon_histeroides","C","G","H",2019,1,"H","H*Cerylon_histeroides"
"CGH_2019","Gabrius_splendidulus","C","G","H",2019,1,"H","H*Gabrius_splendidulus"
"CGH_2019","Hylis_olexai","C","G","H",2019,1,"H","H*Hylis_olexai"
"CGH_2019","Melasis_buprestoides","C","G","H",2019,10,"H","H*Melasis_buprestoides"
"CGH_2019","Plegaderus_dissectus","C","G","H",2019,1,"H","H*Plegaderus_dissectus"
"CGH_2019","Scaphisoma_agaricinum","C","G","H",2019,1,"H","H*Scaphisoma_agaricinum"
"CGH_2019","Schizotus_pectinicornis","C","G","H",2019,1,"H","H*Schizotus_pectinicornis"
"CGH_2019","Sulcacis_fronticornis","C","G","H",2019,1,"H","H*Sulcacis_fronticornis"
"CGH_2019","Uleiota_planatus","C","G","H",2019,1,"H","H*Uleiota_planatus"
"CGH_2019","Xyleborinus_saxesenii","C","G","H",2019,8,"H","H*Xyleborinus_saxesenii"
"DGH_2019","Bibloporus_minutus","D","G","H",2019,1,"H","H*Bibloporus_minutus"
"DGH_2019","Melasis_buprestoides","D","G","H",2019,5,"H","H*Melasis_buprestoides"
"DGH_2019","Pyrochroa_coccinea","D","G","H",2019,2,"H","H*Pyrochroa_coccinea"
"DGH_2019","Rhagium_mordax","D","G","H",2019,1,"H","H*Rhagium_mordax"
"DGH_2019","Sulcacis_nitidus","D","G","H",2019,1,"H","H*Sulcacis_nitidus"
"EGH_2019","Anisotoma_humeralis","E","G","H",2019,1,"H","H*Anisotoma_humeralis"
"EGH_2019","Bibloporus_minutus","E","G","H",2019,2,"H","H*Bibloporus_minutus"
"EGH_2019","Bolitochara_pulchra","E","G","H",2019,1,"H","H*Bolitochara_pulchra"
"EGH_2019","Cis_jacquemartii","E","G","H",2019,1,"H","H*Cis_jacquemartii"
"EGH_2019","Dacne_bipustulata","E","G","H",2019,1,"H","H*Dacne_bipustulata"
"EGH_2019","Ennearthron_cornutum","E","G","H",2019,5,"H","H*Ennearthron_cornutum"
"EGH_2019","Hylis_olexai","E","G","H",2019,1,"H","H*Hylis_olexai"
"EGH_2019","Melasis_buprestoides","E","G","H",2019,28,"H","H*Melasis_buprestoides"
"EGH_2019","Orthoperus_corticalis","E","G","H",2019,3,"H","H*Orthoperus_corticalis"
"EGH_2019","Phloeopora_corticalis","E","G","H",2019,1,"H","H*Phloeopora_corticalis"
"EGH_2019","Platystomos_albinus","E","G","H",2019,1,"H","H*Platystomos_albinus"
"EGH_2019","Plegaderus_dissectus","E","G","H",2019,3,"H","H*Plegaderus_dissectus"
"EGH_2019","Scaphisoma_agaricinum","E","G","H",2019,3,"H","H*Scaphisoma_agaricinum"
"EGH_2019","Stenichnus_godarti","E","G","H",2019,1,"H","H*Stenichnus_godarti"
"EGH_2019","Sulcacis_fronticornis","E","G","H",2019,2,"H","H*Sulcacis_fronticornis"
"EGH_2019","Sulcacis_nitidus","E","G","H",2019,5,"H","H*Sulcacis_nitidus"
"FGH_2019","Bibloporus_minutus","F","G","H",2019,1,"H","H*Bibloporus_minutus"
"FGH_2019","Euglenes_oculatus","F","G","H",2019,1,"H","H*Euglenes_oculatus"
"FGH_2019","Gabrius_splendidulus","F","G","H",2019,1,"H","H*Gabrius_splendidulus"
"FGH_2019","Melandrya_caraboides","F","G","H",2019,1,"H","H*Melandrya_caraboides"
"FGH_2019","Melasis_buprestoides","F","G","H",2019,9,"H","H*Melasis_buprestoides"
"FGH_2019","Octotemnus_glabriculus","F","G","H",2019,1,"H","H*Octotemnus_glabriculus"
"FGH_2019","Platystomos_albinus","F","G","H",2019,1,"H","H*Platystomos_albinus"
"FGH_2019","Plegaderus_dissectus","F","G","H",2019,2,"H","H*Plegaderus_dissectus"
"FGH_2019","Ptilinus_pectinicornis","F","G","H",2019,2,"H","H*Ptilinus_pectinicornis"
"FGH_2019","Sulcacis_nitidus","F","G","H",2019,3,"H","H*Sulcacis_nitidus"
"FGH_2019","Taphrorychus_bicolor","F","G","H",2019,1,"H","H*Taphrorychus_bicolor"
"FGH_2019","Xyleborinus_saxesenii","F","G","H",2019,13,"H","H*Xyleborinus_saxesenii"
"FGH_2019","Xyleborus_monographus","F","G","H",2019,2,"H","H*Xyleborus_monographus"
"FGH_2019","Xylosandrus_germanus","F","G","H",2019,3,"H","H*Xylosandrus_germanus"
"ANH_2019","Orchesia_undulata","A","N","H",2019,1,"H","H*Orchesia_undulata"
"ANH_2019","Scaphisoma_agaricinum","A","N","H",2019,11,"H","H*Scaphisoma_agaricinum"
"ANH_2019","Sulcacis_nitidus","A","N","H",2019,6,"H","H*Sulcacis_nitidus"
"BNH_2019","Bolitochara_obliqua","B","N","H",2019,1,"H","H*Bolitochara_obliqua"
"BNH_2019","Cis_boleti","B","N","H",2019,3,"H","H*Cis_boleti"
"BNH_2019","Cis_submicans","B","N","H",2019,2,"H","H*Cis_submicans"
"BNH_2019","Dacne_bipustulata","B","N","H",2019,1,"H","H*Dacne_bipustulata"
"BNH_2019","Ennearthron_cornutum","B","N","H",2019,2,"H","H*Ennearthron_cornutum"
"BNH_2019","Hylis_olexai","B","N","H",2019,1,"H","H*Hylis_olexai"
"BNH_2019","Melasis_buprestoides","B","N","H",2019,2,"H","H*Melasis_buprestoides"
"BNH_2019","Octotemnus_glabriculus","B","N","H",2019,1,"H","H*Octotemnus_glabriculus"
"BNH_2019","Pyrochroa_coccinea","B","N","H",2019,3,"H","H*Pyrochroa_coccinea"
"BNH_2019","Scaphisoma_agaricinum","B","N","H",2019,17,"H","H*Scaphisoma_agaricinum"
"BNH_2019","Schizotus_pectinicornis","B","N","H",2019,1,"H","H*Schizotus_pectinicornis"
"BNH_2019","Sulcacis_fronticornis","B","N","H",2019,6,"H","H*Sulcacis_fronticornis"
"BNH_2019","Sulcacis_nitidus","B","N","H",2019,234,"H","H*Sulcacis_nitidus"
"CNH_2019","Anisotoma_humeralis","C","N","H",2019,1,"H","H*Anisotoma_humeralis"
"CNH_2019","Bibloporus_bicolor","C","N","H",2019,1,"H","H*Bibloporus_bicolor"
"CNH_2019","Cerylon_histeroides","C","N","H",2019,2,"H","H*Cerylon_histeroides"
"CNH_2019","Cis_submicans","C","N","H",2019,41,"H","H*Cis_submicans"
"CNH_2019","Dinaraea_aequata","C","N","H",2019,1,"H","H*Dinaraea_aequata"
"CNH_2019","Octotemnus_glabriculus","C","N","H",2019,8,"H","H*Octotemnus_glabriculus"
"CNH_2019","Sulcacis_fronticornis","C","N","H",2019,7,"H","H*Sulcacis_fronticornis"
"CNH_2019","Sulcacis_nitidus","C","N","H",2019,276,"H","H*Sulcacis_nitidus"
"DNH_2019","Ampedus_pomorum","D","N","H",2019,1,"H","H*Ampedus_pomorum"
"DNH_2019","Bitoma_crenata","D","N","H",2019,2,"H","H*Bitoma_crenata"
"DNH_2019","Hylis_olexai","D","N","H",2019,1,"H","H*Hylis_olexai"
"DNH_2019","Melandrya_caraboides","D","N","H",2019,1,"H","H*Melandrya_caraboides"
"DNH_2019","Melasis_buprestoides","D","N","H",2019,8,"H","H*Melasis_buprestoides"
"DNH_2019","Pyrochroa_coccinea","D","N","H",2019,2,"H","H*Pyrochroa_coccinea"
"DNH_2019","Scaphisoma_agaricinum","D","N","H",2019,11,"H","H*Scaphisoma_agaricinum"
"DNH_2019","Schizotus_pectinicornis","D","N","H",2019,2,"H","H*Schizotus_pectinicornis"
"DNH_2019","Sulcacis_nitidus","D","N","H",2019,1,"H","H*Sulcacis_nitidus"
"DNH_2019","Tomoxia_bucephala","D","N","H",2019,2,"H","H*Tomoxia_bucephala"
"DNH_2019","Triplax_rufipes","D","N","H",2019,1,"H","H*Triplax_rufipes"
"ENH_2019","Cerylon_ferrugineum","E","N","H",2019,1,"H","H*Cerylon_ferrugineum"
"ENH_2019","Cerylon_histeroides","E","N","H",2019,1,"H","H*Cerylon_histeroides"
"ENH_2019","Octotemnus_glabriculus","E","N","H",2019,1,"H","H*Octotemnus_glabriculus"
"ENH_2019","Pyrochroa_coccinea","E","N","H",2019,3,"H","H*Pyrochroa_coccinea"
"ENH_2019","Scaphisoma_agaricinum","E","N","H",2019,1,"H","H*Scaphisoma_agaricinum"
"ENH_2019","Sphindus_dubius","E","N","H",2019,2,"H","H*Sphindus_dubius"
"ENH_2019","Sulcacis_nitidus","E","N","H",2019,21,"H","H*Sulcacis_nitidus"
"FNH_2019","Anisotoma_humeralis","F","N","H",2019,2,"H","H*Anisotoma_humeralis"
"FNH_2019","Bibloporus_bicolor","F","N","H",2019,1,"H","H*Bibloporus_bicolor"
"FNH_2019","Bibloporus_mayeti","F","N","H",2019,1,"H","H*Bibloporus_mayeti"
"FNH_2019","Bibloporus_minutus","F","N","H",2019,2,"H","H*Bibloporus_minutus"
"FNH_2019","Bolitochara_obliqua","F","N","H",2019,1,"H","H*Bolitochara_obliqua"
"FNH_2019","Cerylon_ferrugineum","F","N","H",2019,1,"H","H*Cerylon_ferrugineum"
"FNH_2019","Cis_boleti","F","N","H",2019,5,"H","H*Cis_boleti"
"FNH_2019","Cis_submicans","F","N","H",2019,27,"H","H*Cis_submicans"
"FNH_2019","Cis_rugulosus","F","N","H",2019,1,"H","H*Cis_rugulosus"
"FNH_2019","Denticollis_rubens","F","N","H",2019,1,"H","H*Denticollis_rubens"
"FNH_2019","Dinaraea_aequata","F","N","H",2019,1,"H","H*Dinaraea_aequata"
"FNH_2019","Euplectus_karstenii","F","N","H",2019,1,"H","H*Euplectus_karstenii"
"FNH_2019","Gabrius_splendidulus","F","N","H",2019,1,"H","H*Gabrius_splendidulus"
"FNH_2019","Hylis_olexai","F","N","H",2019,1,"H","H*Hylis_olexai"
"FNH_2019","Leptusa_pulchella","F","N","H",2019,1,"H","H*Leptusa_pulchella"
"FNH_2019","Octotemnus_glabriculus","F","N","H",2019,110,"H","H*Octotemnus_glabriculus"
"FNH_2019","Phloeopora_corticalis","F","N","H",2019,2,"H","H*Phloeopora_corticalis"
"FNH_2019","Ptinella_aptera","F","N","H",2019,1,"H","H*Ptinella_aptera"
"FNH_2019","Pyrochroa_coccinea","F","N","H",2019,2,"H","H*Pyrochroa_coccinea"
"FNH_2019","Sulcacis_fronticornis","F","N","H",2019,30,"H","H*Sulcacis_fronticornis"
"FNH_2019","Sulcacis_nitidus","F","N","H",2019,656,"H","H*Sulcacis_nitidus"
"FNH_2019","Uleiota_planatus","F","N","H",2019,2,"H","H*Uleiota_planatus"
"FNH_2019","Xyleborinus_saxesenii","F","N","H",2019,1,"H","H*Xyleborinus_saxesenii"
"AOH_2019","Bibloporus_bicolor","A","O","H",2019,1,"H","H*Bibloporus_bicolor"
"AOH_2019","Bitoma_crenata","A","O","H",2019,3,"H","H*Bitoma_crenata"
"AOH_2019","Dasytes_niger","A","O","H",2019,1,"H","H*Dasytes_niger"
"AOH_2019","Drapetes_mordelloides","A","O","H",2019,1,"H","H*Drapetes_mordelloides"
"AOH_2019","Euplectus_piceus","A","O","H",2019,2,"H","H*Euplectus_piceus"
"AOH_2019","Mordella_holomelaena","A","O","H",2019,1,"H","H*Mordella_holomelaena"
"AOH_2019","Scaphisoma_agaricinum","A","O","H",2019,1,"H","H*Scaphisoma_agaricinum"
"AOH_2019","Sulcacis_nitidus","A","O","H",2019,13,"H","H*Sulcacis_nitidus"
"AOH_2019","Tachyta_nana","A","O","H",2019,3,"H","H*Tachyta_nana"
"AOH_2019","Xyleborus_monographus","A","O","H",2019,1,"H","H*Xyleborus_monographus"
"BOH_2019","Bitoma_crenata","B","O","H",2019,2,"H","H*Bitoma_crenata"
"BOH_2019","Cis_submicans","B","O","H",2019,4,"H","H*Cis_submicans"
"BOH_2019","Corticeus_unicolor","B","O","H",2019,2,"H","H*Corticeus_unicolor"
"BOH_2019","Cryptolestes_duplicatus","B","O","H",2019,1,"H","H*Cryptolestes_duplicatus"
"BOH_2019","Cryptophagus_dorsalis","B","O","H",2019,1,"H","H*Cryptophagus_dorsalis"
"BOH_2019","Drapetes_mordelloides","B","O","H",2019,1,"H","H*Drapetes_mordelloides"
"BOH_2019","Eblisia_minor","B","O","H",2019,1,"H","H*Eblisia_minor"
"BOH_2019","Ennearthron_cornutum","B","O","H",2019,1,"H","H*Ennearthron_cornutum"
"BOH_2019","Hylis_olexai","B","O","H",2019,1,"H","H*Hylis_olexai"
"BOH_2019","Octotemnus_glabriculus","B","O","H",2019,1,"H","H*Octotemnus_glabriculus"
"BOH_2019","Placonotus_testaceus","B","O","H",2019,2,"H","H*Placonotus_testaceus"
"BOH_2019","Scaphisoma_agaricinum","B","O","H",2019,7,"H","H*Scaphisoma_agaricinum"
"BOH_2019","Stictoleptura_scutellata","B","O","H",2019,5,"H","H*Stictoleptura_scutellata"
"BOH_2019","Sulcacis_fronticornis","B","O","H",2019,9,"H","H*Sulcacis_fronticornis"
"BOH_2019","Sulcacis_nitidus","B","O","H",2019,133,"H","H*Sulcacis_nitidus"
"BOH_2019","Tachyta_nana","B","O","H",2019,3,"H","H*Tachyta_nana"
"COH_2019","Anisotoma_humeralis","C","O","H",2019,1,"H","H*Anisotoma_humeralis"
"COH_2019","Bitoma_crenata","C","O","H",2019,1,"H","H*Bitoma_crenata"
"COH_2019","Cryptolestes_duplicatus","C","O","H",2019,1,"H","H*Cryptolestes_duplicatus"
"COH_2019","Dasytes_niger","C","O","H",2019,1,"H","H*Dasytes_niger"
"COH_2019","Dromaeolus_barnabita","C","O","H",2019,1,"H","H*Dromaeolus_barnabita"
"COH_2019","Eblisia_minor","C","O","H",2019,1,"H","H*Eblisia_minor"
"COH_2019","Euglenes_oculatus","C","O","H",2019,1,"H","H*Euglenes_oculatus"
"COH_2019","Melasis_buprestoides","C","O","H",2019,3,"H","H*Melasis_buprestoides"
"COH_2019","Mordellistena_neuwaldeggiana","C","O","H",2019,1,"H","H*Mordellistena_neuwaldeggiana"
"COH_2019","Plegaderus_dissectus","C","O","H",2019,1,"H","H*Plegaderus_dissectus"
"COH_2019","Stictoleptura_scutellata","C","O","H",2019,2,"H","H*Stictoleptura_scutellata"
"COH_2019","Sulcacis_fronticornis","C","O","H",2019,1,"H","H*Sulcacis_fronticornis"
"COH_2019","Sulcacis_nitidus","C","O","H",2019,49,"H","H*Sulcacis_nitidus"
"COH_2019","Tachyta_nana","C","O","H",2019,1,"H","H*Tachyta_nana"
"DOH_2019","Bitoma_crenata","D","O","H",2019,1,"H","H*Bitoma_crenata"
"DOH_2019","Cis_boleti","D","O","H",2019,1,"H","H*Cis_boleti"
"DOH_2019","Cis_submicans","D","O","H",2019,1,"H","H*Cis_submicans"
"DOH_2019","Cryptolestes_duplicatus","D","O","H",2019,3,"H","H*Cryptolestes_duplicatus"
"DOH_2019","Dasytes_niger","D","O","H",2019,1,"H","H*Dasytes_niger"
"DOH_2019","Drapetes_mordelloides","D","O","H",2019,1,"H","H*Drapetes_mordelloides"
"DOH_2019","Eblisia_minor","D","O","H",2019,1,"H","H*Eblisia_minor"
"DOH_2019","Enicmus_testaceus","D","O","H",2019,1,"H","H*Enicmus_testaceus"
"DOH_2019","Melasis_buprestoides","D","O","H",2019,2,"H","H*Melasis_buprestoides"
"DOH_2019","Placonotus_testaceus","D","O","H",2019,1,"H","H*Placonotus_testaceus"
"DOH_2019","Silvanus_unidentatus","D","O","H",2019,1,"H","H*Silvanus_unidentatus"
"DOH_2019","Sulcacis_nitidus","D","O","H",2019,34,"H","H*Sulcacis_nitidus"
"EOH_2019","Bitoma_crenata","E","O","H",2019,2,"H","H*Bitoma_crenata"
"EOH_2019","Eblisia_minor","E","O","H",2019,1,"H","H*Eblisia_minor"
"EOH_2019","Gabrius_splendidulus","E","O","H",2019,1,"H","H*Gabrius_splendidulus"
"EOH_2019","Gyrophaena_boleti","E","O","H",2019,1,"H","H*Gyrophaena_boleti"
"EOH_2019","Mordellistena_neuwaldeggiana","E","O","H",2019,1,"H","H*Mordellistena_neuwaldeggiana"
"EOH_2019","Orthoperus_corticalis","E","O","H",2019,1,"H","H*Orthoperus_corticalis"
"EOH_2019","Sulcacis_nitidus","E","O","H",2019,5,"H","H*Sulcacis_nitidus"
"EOH_2019","Tritoma_bipustulata","E","O","H",2019,2,"H","H*Tritoma_bipustulata"
"FOH_2019","Bibloporus_bicolor","F","O","H",2019,2,"H","H*Bibloporus_bicolor"
"FOH_2019","Bitoma_crenata","F","O","H",2019,1,"H","H*Bitoma_crenata"
"FOH_2019","Bolitochara_obliqua","F","O","H",2019,2,"H","H*Bolitochara_obliqua"
"FOH_2019","Cerylon_histeroides","F","O","H",2019,3,"H","H*Cerylon_histeroides"
"FOH_2019","Cis_boleti","F","O","H",2019,1,"H","H*Cis_boleti"
"FOH_2019","Dexiogyia_corticina","F","O","H",2019,1,"H","H*Dexiogyia_corticina"
"FOH_2019","Dropephylla_ioptera","F","O","H",2019,1,"H","H*Dropephylla_ioptera"
"FOH_2019","Ennearthron_cornutum","F","O","H",2019,1,"H","H*Ennearthron_cornutum"
"FOH_2019","Gabrius_splendidulus","F","O","H",2019,2,"H","H*Gabrius_splendidulus"
"FOH_2019","Hylis_olexai","F","O","H",2019,1,"H","H*Hylis_olexai"
"FOH_2019","Orthoperus_corticalis","F","O","H",2019,1,"H","H*Orthoperus_corticalis"
"FOH_2019","Phloeopora_corticalis","F","O","H",2019,1,"H","H*Phloeopora_corticalis"
"FOH_2019","Platysoma_compressum","F","O","H",2019,1,"H","H*Platysoma_compressum"
"FOH_2019","Scaphidium_quadrimaculatum","F","O","H",2019,1,"H","H*Scaphidium_quadrimaculatum"
"FOH_2019","Scaphisoma_agaricinum","F","O","H",2019,1,"H","H*Scaphisoma_agaricinum"
"FOH_2019","Silvanus_unidentatus","F","O","H",2019,12,"H","H*Silvanus_unidentatus"
"FOH_2019","Sulcacis_nitidus","F","O","H",2019,351,"H","H*Sulcacis_nitidus"
"FOH_2019","Tachyta_nana","F","O","H",2019,2,"H","H*Tachyta_nana"
"FOH_2019","Uleiota_planatus","F","O","H",2019,2,"H","H*Uleiota_planatus"
"AGK_2019","Bibloporus_bicolor","A","G","K",2019,1,"K","K*Bibloporus_bicolor"
"BGK_2019","Sulcacis_nitidus","B","G","K",2019,2,"K","K*Sulcacis_nitidus"
"CGK_2019","Cerylon_ferrugineum","C","G","K",2019,1,"K","K*Cerylon_ferrugineum"
"CGK_2019","Cerylon_histeroides","C","G","K",2019,2,"K","K*Cerylon_histeroides"
"CGK_2019","Cis_punctulatus","C","G","K",2019,2,"K","K*Cis_punctulatus"
"CGK_2019","Megatoma_undata","C","G","K",2019,1,"K","K*Megatoma_undata"
"DGK_2019","Pyrochroa_coccinea","D","G","K",2019,2,"K","K*Pyrochroa_coccinea"
"DGK_2019","Stictoleptura_rubra","D","G","K",2019,8,"K","K*Stictoleptura_rubra"
"DGK_2019","Xylosandrus_germanus","D","G","K",2019,3,"K","K*Xylosandrus_germanus"
"EGK_2019","Arhopalus_rusticus","E","G","K",2019,1,"K","K*Arhopalus_rusticus"
"EGK_2019","Bibloporus_minutus","E","G","K",2019,1,"K","K*Bibloporus_minutus"
"FGK_2019","Bibloporus_bicolor","F","G","K",2019,1,"K","K*Bibloporus_bicolor"
"FGK_2019","Gabrius_splendidulus","F","G","K",2019,1,"K","K*Gabrius_splendidulus"
"FGK_2019","Silvanus_unidentatus","F","G","K",2019,1,"K","K*Silvanus_unidentatus"
"FGK_2019","Xyleborinus_saxesenii","F","G","K",2019,1,"K","K*Xyleborinus_saxesenii"
"ANK_2019","Arhopalus_rusticus","A","N","K",2019,1,"K","K*Arhopalus_rusticus"
"ANK_2019","Dasytes_niger","A","N","K",2019,1,"K","K*Dasytes_niger"
"ANK_2019","Gyrophaena_boleti","A","N","K",2019,3,"K","K*Gyrophaena_boleti"
"ANK_2019","Scaphisoma_agaricinum","A","N","K",2019,1,"K","K*Scaphisoma_agaricinum"
"BNK_2019","Anaspis_flava","B","N","K",2019,2,"K","K*Anaspis_flava"
"CNK_2019","Ampedus_sanguineus","C","N","K",2019,1,"K","K*Ampedus_sanguineus"
"CNK_2019","Bibloporus_bicolor","C","N","K",2019,1,"K","K*Bibloporus_bicolor"
"CNK_2019","Dasytes_niger","C","N","K",2019,1,"K","K*Dasytes_niger"
"CNK_2019","Gabrius_splendidulus","C","N","K",2019,1,"K","K*Gabrius_splendidulus"
"CNK_2019","Stictoleptura_rubra","C","N","K",2019,1,"K","K*Stictoleptura_rubra"
"CNK_2019","Sulcacis_nitidus","C","N","K",2019,2,"K","K*Sulcacis_nitidus"
"CNK_2019","Xyleborinus_saxesenii","C","N","K",2019,1,"K","K*Xyleborinus_saxesenii"
"DNK_2019","Ampedus_sanguineus","D","N","K",2019,1,"K","K*Ampedus_sanguineus"
"DNK_2019","Sulcacis_nitidus","D","N","K",2019,1,"K","K*Sulcacis_nitidus"
"DNK_2019","Xylosandrus_germanus","D","N","K",2019,1,"K","K*Xylosandrus_germanus"
"ENK_2019","Arhopalus_rusticus","E","N","K",2019,1,"K","K*Arhopalus_rusticus"
"ENK_2019","Sphindus_dubius","E","N","K",2019,3,"K","K*Sphindus_dubius"
"ENK_2019","Stictoleptura_rubra","E","N","K",2019,3,"K","K*Stictoleptura_rubra"
"FNK_2019","Arhopalus_rusticus","F","N","K",2019,4,"K","K*Arhopalus_rusticus"
"FNK_2019","Homalota_plana","F","N","K",2019,1,"K","K*Homalota_plana"
"FNK_2019","Sulcacis_nitidus","F","N","K",2019,2,"K","K*Sulcacis_nitidus"
"AOK_2019","Bitoma_crenata","A","O","K",2019,1,"K","K*Bitoma_crenata"
"AOK_2019","Cerylon_histeroides","A","O","K",2019,1,"K","K*Cerylon_histeroides"
"AOK_2019","Curtimorda_maculosa","A","O","K",2019,1,"K","K*Curtimorda_maculosa"
"AOK_2019","Dasytes_niger","A","O","K",2019,4,"K","K*Dasytes_niger"
"AOK_2019","Drapetes_mordelloides","A","O","K",2019,1,"K","K*Drapetes_mordelloides"
